,0,1,2
1421,950.5578,-2995.3218,32.288895
1422,8648.161,2806.3481,11.950831
1423,1996.2612,-9254.731,38.5583
1424,9425.806,-5254.2466,37.900448
1425,5746.5806,4057.86,20.15191
1426,6740.1294,4906.114,15.6975155
1427,5422.319,-1936.9717,20.006973
1428,5436.4546,2236.3977,28.866028
1429,5917.081,-7925.1035,4.152813
1430,3970.1895,4741.3945,7.8348045
1431,8737.047,-2334.874,29.60864
1432,7089.7754,-3343.8105,11.572113
1433,2287.0078,2610.8364,30.893393
1434,5732.0107,-3425.2083,8.667467
1435,533.9638,-3448.213,32.2528
1436,5236.722,4293.345,23.874603
1437,5787.622,3311.157,21.150515
1438,9318.321,806.9753,13.792435
1439,1110.2866,-5219.382,10.029752
1440,6504.566,-1483.109,7.5338326
1441,2726.2954,-8912.425,0.34538674
1442,8006.0566,-8635.78,7.4042034
1443,6296.186,-5484.195,9.119576
1444,9652.86,3770.468,4.134731
1445,2074.9465,-1460.5962,30.288822
1446,5764.9897,-9828.299,26.141867
1447,9124.045,3148.236,18.73714
1448,3471.124,445.36685,38.22382
1449,2333.9578,2258.4333,11.994439
1450,8914.455,1026.4235,15.757178
1451,3118.3174,-2554.699,13.26774
1452,2370.6982,-3720.712,27.711542
1453,7256.505,-1172.9006,7.9563656
1454,6314.5312,-3660.6445,37.2205
1455,2513.1199,1702.2858,10.389054
1456,5475.2295,-1199.847,8.312759
1457,7952.352,-5968.229,25.808624
1458,2737.1196,-1035.1661,3.504753
1459,6235.418,-9204.189,30.868454
1460,7646.6113,140.92497,1.3635066
1461,102.49545,-874.3305,21.226933
1462,9025.254,-1836.3768,2.1653218
1463,2391.1753,-4672.9272,34.502106
1464,1036.87,193.59833,29.866848
1465,9628.023,-1643.0441,17.515974
1466,8725.717,-2777.1292,30.282553
1467,3612.7488,-2033.9701,34.49773
1468,8415.37,-4273.716,13.938073
1469,4617.25,-2907.29,1.782153
1470,2964.534,1290.1483,33.280327
1471,1684.9492,-341.402,29.629435
1472,2944.9526,409.94394,24.652128
1473,9512.521,-10242.042,12.254672
1474,576.327,-3286.9521,19.840021
1475,9126.985,-7362.916,1.5430822
1476,3277.335,2366.9817,36.27001
1477,6205.9243,5210.323,20.763258
1478,9766.004,-4775.029,23.890072
1479,6632.015,2445.1262,31.232553
1480,5622.5156,1003.1352,35.36332
1481,6937.71,-871.11774,21.94053
1482,3237.4114,-9100.672,27.29295
1483,7055.517,751.9634,14.099903
1484,9362.884,-2715.28,2.4141567
1485,8778.235,-4887.5054,33.618385
1486,2281.925,3464.339,17.304268
1487,2356.243,4981.736,11.91628
1488,23.69418,1346.767,34.621693
1489,4721.6953,4278.164,19.905228
1490,4977.6553,-8102.2666,7.905517
1491,4081.404,4034.898,12.739775
1492,909.2608,-7648.615,27.866749
1493,1695.8164,2123.0696,4.054623
1494,9696.04,-800.4195,38.71481
1495,1979.625,-3957.6846,34.743996
1496,6902.361,-6712.694,24.918415
1497,3734.6887,-1339.826,24.93649
1498,3856.1694,-9810.722,18.669582
1499,4437.957,-7496.569,8.863213
1500,8338.55,-5168.091,31.67086
1501,6688.7837,-9557.964,27.010542
1502,9897.528,1329.8319,26.122875
1503,3803.4617,-6171.8335,29.080097
1504,9981.67,-5799.1274,1.0762471
1505,5530.162,-1538.6168,31.158245
1506,4867.789,-1124.117,25.055216
1507,324.19202,4868.5986,11.185816
1508,8029.2144,-3223.26,15.07523
1509,3415.6084,-7105.009,30.775225
1510,220.15094,-5277.7407,7.2574205
1511,1241.7435,2443.1267,32.08038
1512,2393.5562,-8050.365,10.582006
1513,770.6833,-1173.6222,19.174675
1514,2819.621,-9132.354,17.731222
1515,3381.704,-6679.967,12.005772
1516,3681.5627,-4938.464,21.672852
1517,6066.836,-8668.799,19.755621
1518,6073.919,2078.8804,25.597845
1519,4238.0156,-9142.977,25.829449
1520,3566.0896,-6246.326,16.930035
1521,2425.423,-36.62825,23.639595
1522,5477.7944,4683.12,19.385376
1523,1531.6014,-6075.428,18.778332
1524,4171.2666,4127.452,19.510225
1525,3516.8408,3002.4868,0.7444493
1526,6710.7666,-3072.7463,37.695267
1527,5460.8237,-4939.413,16.51726
1528,1986.3558,5369.8423,14.393433
1529,9563.077,-9585.864,6.7063413
1530,1583.0482,2239.985,13.641781
1531,6131.5854,3193.9907,15.147077
1532,1075.9326,-2307.4104,13.123101
1533,8655.473,-2150.9924,1.537979
1534,1215.817,1514.0,0.65058714
1535,7097.5527,-3006.119,0.89297694
1536,3997.6523,-5572.18,6.2781096
1537,5896.6807,-9239.427,4.580639
1538,9345.293,-2956.0742,5.8054595
1539,8215.871,4984.1743,12.642129
1540,2271.7625,-4563.1157,21.043623
1541,1156.3616,3261.088,2.635846
1542,6702.3486,2374.9294,38.49441
1543,821.39795,-977.80536,18.327845
1544,6111.0303,-3198.2854,23.428885
1545,6872.223,-4395.9185,29.970404
1546,24.131617,2706.042,15.479722
1547,7677.911,-5425.175,13.590373
1548,4923.5654,4808.5015,15.198972
1549,9712.041,-6002.5684,6.6018324
1550,4009.244,-7747.902,35.757668
1551,9038.987,-2736.0579,24.604107
1552,2601.592,-857.99255,24.666359
1553,2836.0303,3934.462,10.3169
1554,3613.2505,-304.90454,5.6351905
1555,279.72067,2138.5322,5.0200415
1556,4870.0293,4103.641,23.287964
1557,4775.744,-6629.333,17.122917
1558,3951.467,3322.635,18.171635
1559,9879.851,-6909.756,10.445119
1560,3091.4373,3229.9658,24.799135
1561,7717.4033,-5191.423,3.8839495
1562,3646.4016,-9090.079,27.004667
1563,8598.636,-1877.2091,4.1767764
1564,7420.8955,1147.1339,19.517778
1565,4243.8506,-1226.3287,6.167894
1566,4983.5034,-398.82657,19.766624
1567,7705.035,-4266.2705,2.4022298
1568,8419.417,-2071.843,24.537392
1569,4601.5464,-4514.6235,28.090086
1570,7189.862,377.07416,35.401424
1571,3153.7703,600.05365,3.050911
1572,5723.787,-2530.0054,22.201302
1573,1816.0497,-299.78912,36.196026
1574,4375.6914,-1611.4043,15.662058
1575,4303.8096,-6760.226,17.053022
1576,6332.637,-5094.392,22.789743
1577,5977.1284,-10126.117,26.65861
1578,8349.336,4708.2524,11.444778
1579,2282.3792,1465.2339,5.9118257
1580,5758.133,-1325.717,21.341148
1581,5198.7256,2652.9878,19.17728
1582,7375.82,2198.585,35.85841
1583,4371.723,1988.7947,16.364168
1584,4130.1772,-2193.5269,7.5757017
1585,5309.6265,-9224.157,34.82856
1586,9327.418,-2198.696,3.9076345
1587,8.537921,-1365.4473,38.178806
1588,6431.135,-5154.6914,37.628387
1589,1600.4364,4667.11,34.623695
1590,6536.266,-7919.4497,28.413578
1591,2952.7947,-6188.7915,31.041765
1592,5356.1016,-2820.0737,14.00492
1593,6855.2476,-4771.3735,7.7244473
1594,1446.8315,-7208.832,36.55558
1595,9464.332,-6146.0244,34.87377
1596,920.13885,-927.90216,8.712849
1597,2087.0647,-2050.34,33.435265
1598,9718.959,4471.628,22.058805
1599,8477.3545,4851.905,28.020744
1600,8032.6396,1662.369,6.5939064
1601,771.27606,-7233.186,18.092386
1602,7106.5083,-7898.9214,7.0389357
1603,4701.9824,-5607.269,22.753366
1604,9229.093,-3000.8486,17.19071
1605,2690.7202,4387.779,33.504414
1606,2781.9727,-6180.549,17.186436
1607,8959.68,-2060.6895,36.06937
1608,654.78296,-770.34314,9.469674
1609,2902.236,25.058384,35.39803
1610,7538.6724,1973.0323,5.092207
1611,3322.861,1981.801,35.078663
1612,4577.3804,-9131.771,25.366158
1613,9900.151,-8306.061,34.163925
1614,3704.2903,-6717.9873,1.9076105
1615,1468.3219,-6959.8486,22.128471
1616,1730.4254,-3347.2192,16.589148
1617,2860.6975,-1820.3643,4.334394
1618,4792.4775,-9567.374,37.67153
1619,5225.324,411.7272,8.368199
1620,6569.9595,-4831.6973,33.918934
1621,682.51434,1064.6753,4.379077
1622,2222.3586,-4965.3174,15.077243
1623,1666.2108,-1989.136,34.280476
1624,5081.2964,-10220.367,29.588474
1625,6456.0366,-4292.365,34.15554
1626,4023.8284,2930.232,34.272396
1627,2081.7305,-4005.0103,30.168034
1628,4288.7476,-10120.546,33.076256
1629,7992.8003,-2173.7646,19.137613
1630,9919.374,-2586.4702,35.570827
1631,3605.0564,3173.0698,30.644047
1632,6660.9834,-3575.9595,14.308423
1633,1561.9817,-4818.0366,28.01622
1634,9353.653,4477.5225,24.340496
1635,1541.2979,-2796.8223,36.963165
1636,7103.562,-7883.6626,30.40916
1637,98.20187,-2475.6248,9.013216
1638,5021.558,4228.1807,4.5311613
1639,2485.0698,3780.9375,7.424659
1640,9830.121,89.04015,13.35652
1641,352.64917,2111.0261,0.7166187
1642,5241.5796,-5560.8896,14.614073
1643,5306.554,3403.0288,0.13255373
1644,1860.1167,-1872.5392,24.231022
1645,40.608334,-849.87445,25.234081
1646,5181.301,-916.19244,1.3560077
1647,1280.185,2040.7985,24.633255
1648,6338.718,2750.5837,5.6667795
1649,2830.4873,-5614.2466,33.301094
1650,5451.1616,-4190.264,9.574047
1651,2191.0144,-7161.8853,27.869938
1652,5605.3403,-6013.335,7.2398977
1653,2866.947,-1614.0858,17.12779
1654,206.36246,1499.0829,6.0218654
1655,2884.3528,-578.65594,11.311217
1656,1580.5125,-4159.6826,34.772648
1657,827.07855,-1486.8112,34.705853
1658,590.9685,-4952.5435,19.081652
1659,7455.5684,-4903.088,25.091362
1660,1591.2891,-130.43335,32.738625
1661,7966.216,-15.398047,37.724133
1662,3345.8027,-5329.958,28.081217
1663,8082.4644,-3172.7993,21.669292
1664,5245.101,-118.77393,5.7911997
1665,2258.675,-918.4807,0.61480963
1666,3496.8171,-7522.7173,26.66296
1667,1553.6796,-249.70508,0.093410164
1668,8387.457,3625.7727,12.097672
1669,7279.802,-9783.903,22.37388
1670,6910.2065,-4090.8618,30.97177
1671,8026.474,-1553.6525,28.124214
1672,9589.843,-3078.5647,21.22333
1673,7579.77,-7546.812,24.812988
1674,660.5645,-8137.2246,7.751502
1675,312.71878,-9409.11,22.647554
1676,4576.5283,2406.073,15.021367
1677,3071.8628,3660.356,21.396143
1678,1489.7388,-414.8033,33.093548
1679,7754.084,-2039.3679,21.629171
1680,9748.574,108.52669,24.722557
1681,1383.8784,2441.0015,19.979336
1682,8386.764,292.01328,36.862946
1683,2594.4219,-6540.549,33.25853
1684,4141.212,-4333.8643,8.450519
1685,3224.9639,-7481.3096,0.67515635
1686,7286.2964,-217.07233,11.276253
1687,7407.0005,-2612.625,27.929514
1688,7333.0483,-4873.117,10.294411
1689,1321.557,4403.351,23.69082
1690,5078.2046,-1488.9088,13.186028
1691,7092.154,-8722.514,24.61055
1692,7773.9966,-4257.133,19.142576
1693,357.3775,-8192.998,1.6602678
1694,6997.7495,-3834.0002,5.429564
1695,5125.738,-6816.901,12.496796
1696,79.39798,1376.1448,7.0685964
1697,3030.1355,1240.0721,33.150063
1698,4941.2827,-6441.016,13.959908
1699,4331.6816,1017.2926,9.46013
1700,5150.1797,-8242.716,7.6590333
1701,2981.1338,-1444.0839,38.199013
1702,5219.5107,509.1657,32.28362
1703,3377.6191,-5329.1465,18.978544
1704,7584.5884,-6753.0596,31.612871
1705,9513.003,-3444.6943,33.376682
1706,7841.5923,-4457.551,34.03046
1707,8305.729,-2340.9443,32.119843
1708,940.1826,-3236.717,31.35167
1709,8238.515,-2228.0417,27.579878
1710,6770.1064,-9681.021,8.089044
1711,75.6547,-7389.0576,11.866695
1712,6847.8896,-1076.299,8.540632
1713,3514.7622,2604.879,21.404255
1714,4484.547,-390.27377,10.310573
1715,1430.1901,2925.9602,17.553913
1716,5253.657,-9220.225,2.3492076
1717,9674.702,-98.690506,28.921118
1718,6565.4976,1387.1755,4.535125
1719,7762.6626,4101.3613,21.885925
1720,1714.0994,-9242.585,28.789274
1721,3167.4963,-371.40723,31.667086
1722,4039.4575,-9548.224,14.587623
1723,2548.865,766.4909,22.836224
1724,7377.0615,588.3173,28.129425
1725,8787.255,132.79109,6.6888757
1726,4866.333,-8684.697,33.633556
1727,2402.4111,2450.2542,29.054007
1728,3525.2058,5401.9316,15.8221245
1729,2995.8137,-6090.011,18.966534
1730,7181.238,-3845.9595,36.580875
1731,7380.656,-7101.5596,36.703873
1732,6173.4263,-2365.462,19.292807
1733,7919.296,-6692.1997,3.2271028
1734,2317.0374,-3105.1423,24.262386
1735,7691.159,5166.9775,28.868584
1736,5448.7456,4039.781,3.553112
1737,856.9931,-6039.4,29.915155
1738,3133.0842,-9314.499,8.186513
1739,8230.117,3070.3962,8.794502
1740,1226.8785,3329.9585,4.8540425
1741,8724.175,-2434.5383,6.2396
1742,6400.783,-1540.9655,12.845726
1743,7262.7905,-6667.918,24.869087
1744,4863.259,-3738.732,21.267244
1745,9133.755,-5406.531,31.955946
1746,3591.7405,4258.4844,37.742485
1747,2937.4631,2118.1226,38.697327
1748,5933.737,5214.662,17.38988
1749,8156.882,724.9215,28.357204
1750,6106.4014,3785.933,22.357405
1751,3254.4448,569.0236,9.263632
1752,1170.4257,-3788.069,33.56666
1753,6761.5234,-3458.691,19.342869
1754,256.13043,-4909.457,25.584505
1755,8124.765,-5794.418,7.1003313
1756,1381.3954,-3057.2603,12.684457
1757,4020.9902,-1536.9329,1.7312058
1758,5349.313,-3415.716,32.142014
1759,5856.4795,-1.9909068,24.237333
1760,5191.831,3142.2568,6.04755
1761,2412.7322,-4797.679,32.8417
1762,5094.118,-4683.2383,38.85409
1763,8051.042,-8517.646,15.635709
1764,7191.692,-9128.817,30.576591
1765,6072.155,5129.0815,5.932792
1766,6450.4434,-1512.6992,36.176502
1767,5087.533,1799.1517,28.671658
1768,6366.0576,-6197.949,29.246216
1769,3579.3242,7.959974,9.755994
1770,1787.1279,-5091.946,0.4448392
1771,3431.4556,-4333.408,22.95511
1772,6197.8354,3890.0764,2.2711062
1773,1679.1849,-4613.72,12.293408
1774,7749.402,-3375.7053,23.10403
1775,4036.9092,495.9256,1.3116906
1776,8304.268,344.5274,9.642828
1777,9420.473,3218.4482,11.720237
1778,6881.636,4942.195,19.414728
1779,5173.3833,-8821.734,38.46731
1780,6682.555,-1466.0554,31.91288
1781,7194.295,-40.00537,25.221125
1782,4029.675,251.58482,30.47041
1783,5777.747,-8690.164,7.6218762
1784,2398.5042,5058.274,28.093727
1785,6271.682,-7735.3594,21.020613
1786,5522.1343,4998.124,24.139116
1787,9741.126,-6347.179,12.139675
1788,1643.3074,-8041.5967,32.68135
1789,7981.1963,-602.3701,7.2126455
1790,2637.7769,2904.456,3.7332559
1791,5874.1943,-8411.501,1.7887834
1792,145.71477,-6563.3057,33.368076
1793,6154.114,-10078.206,1.1397167
1794,3343.3313,-6826.0986,9.473561
1795,9908.977,698.72974,27.723757
1796,2935.7512,-1442.1848,29.601326
1797,6378.2397,-6923.1104,10.278225
1798,1333.5709,1403.6589,17.034756
1799,2049.4207,2487.3167,14.724158
1800,5849.694,2987.4304,28.86167
1801,5315.864,-8536.477,27.88879
1802,4800.0,-2926.4663,3.1133966
1803,8860.171,2528.5464,8.577194
1804,6528.0474,-7258.6963,21.853064
1805,8738.855,-4594.8794,29.771505
1806,439.6854,-9346.599,7.241
1807,2411.8662,-8383.283,11.564992
1808,1931.5109,2332.35,38.449917
1809,4476.688,-1543.2812,12.785177
1810,8371.122,1317.5889,15.838689
1811,291.8603,2790.6091,21.92224
1812,376.4329,-4799.941,30.796612
1813,5540.1885,4789.528,11.480373
1814,7160.858,-9871.772,15.49752
1815,8998.927,-3290.5515,19.736593
1816,6476.1943,-9560.787,32.417557
1817,7017.312,2872.473,23.607079
1818,2673.2986,-10121.5205,6.9395256
1819,2958.8538,-1155.7345,4.058866
1820,2024.8544,-7185.8716,7.386413
1821,3316.4333,-6111.6216,31.330582
1822,8844.524,-1027.5089,33.204094
1823,7451.785,-4373.5913,1.5008346
1824,662.7098,-1450.2761,9.138652
1825,2706.1272,-7202.634,16.336006
1826,6817.7046,-636.85175,6.630814
1827,1959.3784,2407.8372,37.20066
1828,4368.1147,1027.8591,28.602837
1829,5291.24,4102.989,11.421879
1830,6372.78,2242.4102,4.973448
1831,9147.179,-6728.336,28.479496
1832,8816.79,-3865.532,13.606159
1833,7090.6226,3623.619,35.874577
1834,900.09625,-9568.358,21.296421
1835,9705.442,2989.602,29.627335
1836,2877.104,4856.9004,1.5137404
1837,6492.336,-5046.958,9.527437
1838,558.01587,-4234.2153,0.83537656
1839,6913.302,2580.6223,26.160069
1840,6489.8604,-6423.1987,35.644016
1841,7935.777,1138.8173,37.789963
1842,7062.2627,3640.9348,15.930652
1843,4001.4187,5304.6416,37.90899
1844,3862.982,4043.0747,14.497415
1845,2614.1548,5164.0376,3.9544098
1846,4906.1655,2463.7886,28.725552
1847,2970.2327,826.21985,19.893568
1848,1922.9854,-8197.554,12.064145
1849,3950.5728,4241.682,29.558783
1850,9764.282,3469.16,11.76531
1851,8827.936,-8561.761,4.161116
1852,6700.9736,4858.9727,2.5529206
1853,7461.316,4508.7095,13.071513
1854,1878.5042,356.21063,19.006607
1855,2842.7307,4389.5386,4.0501747
1856,5207.9224,5366.508,36.648903
1857,2543.8508,-643.7164,10.557091
1858,4686.383,-10260.446,5.0436616
1859,6588.32,-3017.2915,18.890263
1860,1608.6963,-8651.406,1.4924453
1861,419.5113,-7661.4907,5.391099
1862,8516.075,-6464.0195,1.8423318
1863,2948.8508,559.80963,6.764547
1864,234.19547,-617.70935,26.31753
1865,5713.677,-4726.379,25.191832
1866,2724.6772,3608.9395,38.208817
1867,2178.0881,-3127.186,28.066986
1868,1949.811,3491.2734,32.746346
1869,3555.5059,3062.948,8.635091
1870,7950.745,-4753.67,3.240527
1871,7680.1987,3277.0247,30.083435
1872,1312.9026,-7595.016,32.834938
1873,2325.8726,-2383.2495,30.059065
1874,6018.535,4010.306,8.098737
1875,870.0591,-8788.44,5.5348034
1876,728.1904,-6623.4785,19.836752
1877,3299.2036,4237.527,21.061209
1878,3481.9531,-6954.577,19.194471
1879,8820.424,-3995.6443,1.0655802
1880,7044.3423,-7737.3696,15.424559
1881,7060.967,963.5848,6.8886085
1882,5820.459,-2810.5457,31.844313
1883,7748.8057,-9141.137,35.263596
1884,3767.2297,-5880.583,37.866272
1885,765.883,2835.712,8.435871
1886,3595.3972,1757.8042,17.623798
1887,1031.8467,-1156.57,3.460111
1888,3818.1963,-6830.3726,4.7572284
1889,5152.133,-5573.4536,21.049562
1890,8552.667,-8288.352,0.76023734
1891,3708.619,-6498.6895,28.188868
1892,1192.6328,-9399.475,6.188753
1893,261.55185,-8548.622,7.592741
1894,8198.241,-6548.6396,38.47778
1895,945.00977,-118.14748,12.303173
1896,6718.9546,-6508.9414,25.67825
1897,3664.2468,2191.5857,36.00831
1898,3836.213,-4615.335,22.804243
1899,4226.478,-6893.134,12.968274
1900,2762.804,4693.149,13.081625
1901,1826.0837,4106.3115,32.650097
1902,2304.0356,-10109.482,21.829132
1903,2324.331,-7008.8857,30.218075
1904,246.85329,-4323.6084,27.2304
1905,3551.4521,-8440.977,32.430687
1906,129.78133,-7436.6973,37.970627
1907,785.6389,-2319.2524,1.6251154
1908,4889.8594,5371.793,16.93459
1909,416.63217,3653.8682,9.830657
1910,5956.568,-5325.224,23.854052
1911,7667.7417,-2557.7515,4.9361496
1912,7187.249,-2391.022,14.08521
1913,6721.7554,-6158.1094,28.085535
1914,4511.667,6.281673,23.582525
1915,7874.4443,106.81617,16.37618
1916,6825.104,-3785.6958,9.998851
1917,1726.4346,-4035.375,29.830177
1918,3785.425,-5886.1304,29.355286
1919,9181.821,-3515.506,9.184008
1920,9990.392,2059.6077,36.067146
1921,3315.109,-8875.861,18.258717
1922,9328.968,3619.709,34.049168
1923,3137.4868,-3891.216,15.347856
1924,3435.3015,-7709.886,3.1174238
1925,4160.776,-9166.295,25.346052
1926,7855.2837,-3146.8801,23.903093
1927,3954.3845,5377.6284,14.198412
1928,9982.438,-8235.348,22.007198
1929,910.5883,-5987.71,1.0236052
1930,4492.662,1301.0002,24.18075
1931,5220.657,1780.1036,35.113636
1932,1147.2538,-6664.813,16.55219
1933,8866.282,1689.1959,34.98509
1934,1893.1381,-5180.4424,3.0774555
1935,2220.7676,180.39673,25.271776
1936,3961.3184,5084.609,20.905703
1937,7170.612,597.3402,7.908904
1938,8322.015,-8933.86,12.111417
1939,1911.5477,3599.6228,5.04567
1940,6652.2607,2793.564,23.015074
1941,2357.0718,-8747.508,18.69585
1942,5520.678,1719.213,33.42382
1943,1344.0518,-5899.655,4.6478453
1944,5614.8276,-7551.477,35.47224
1945,7611.373,-2588.9072,15.235726
1946,5860.0293,3116.1724,16.288883
1947,1741.9113,-3665.5437,31.69864
1948,5052.657,-5656.0264,26.966053
1949,2740.3516,5015.7266,26.159094
1950,4222.5605,-6337.799,10.774253
1951,1792.5526,-10182.052,36.577415
1952,6289.2373,-6713.654,36.810543
1953,4795.715,4461.225,11.649287
1954,8985.291,-4993.034,4.387907
1955,7247.0728,-5745.338,34.92521
1956,5178.4707,-4884.8516,37.934612
1957,3078.3438,-2080.9106,1.2195979
1958,4038.4094,-1230.0796,29.37351
1959,3318.803,2098.115,16.19046
1960,5080.771,-4960.4766,14.958494
1961,5677.0444,-10127.999,25.934368
1962,2708.9326,317.0913,2.696631
1963,8811.116,-1360.9304,6.259114
1964,5355.5015,-6401.477,6.723612
1965,6566.283,-2272.6143,9.937183
1966,2136.0881,-3160.7593,4.4595685
1967,4495.044,-3099.1829,31.016136
1968,9414.876,4967.517,2.4919057
1969,7619.912,-5016.0986,10.253866
1970,6641.8296,-2511.3088,13.424243
1971,7072.8086,-3087.2573,29.995554
1972,2847.945,1158.0771,6.0526013
1973,3447.0566,-6838.0493,30.489954
1974,187.42432,945.3171,27.16135
1975,5393.1577,-6277.7783,6.0451317
1976,3642.745,-1400.6377,29.846703
1977,1151.6865,-7302.9126,17.353506
1978,6642.1143,-3140.159,2.7552989
1979,5718.022,-5965.9004,30.630991
1980,609.05396,2295.368,20.137783
1981,1356.7692,-5550.848,6.0114703
1982,263.3222,-5482.389,35.071075
1983,3723.242,-4331.35,0.93161637
1984,5359.4897,2339.817,27.718365
1985,6000.063,859.8171,4.3173046
1986,9195.292,3965.3481,26.302605
1987,2004.46,4901.0576,16.95073
1988,4442.213,-8181.5947,10.956456
1989,5657.529,1621.9572,7.711028
1990,5167.1914,-5979.963,6.9165616
1991,9127.2705,-4465.2505,32.16672
1992,6418.1333,2802.0442,24.463343
1993,8509.563,-5750.4355,22.795082
1994,3267.5679,3959.9612,16.9161
1995,1259.131,-3558.9421,3.3105311
1996,2599.7175,-8771.114,9.956177
1997,4682.3843,-9033.636,37.058437
1998,1651.9557,-10269.335,35.925133
1999,1964.4403,3248.9937,8.658675
2000,3969.978,-3860.6904,18.343565
2001,6336.721,4659.885,8.758665
2002,8658.449,-1417.6724,17.594635
2003,9660.288,-7529.0947,26.27762
2004,7832.9517,1173.6066,13.218223
2005,2550.587,-170.3009,36.381725
2006,6443.142,-5394.0044,3.5710208
2007,1609.1421,-2010.1543,27.39539
2008,611.68506,872.68585,38.76423
2009,8431.338,-6233.419,14.744705
2010,963.69336,538.03754,4.4353356
2011,6777.9863,-7103.616,14.14818
2012,8391.708,3058.547,28.04512
2013,3290.8281,-5198.542,2.7485855
2014,435.103,-2267.8635,19.643707
2015,8003.8086,-7280.5225,26.151127
2016,1881.312,5324.62,8.886097
2017,2353.2053,-4130.579,22.5359
2018,826.5593,-7114.2827,16.826664
2019,6805.7285,2640.9495,0.4892473
2020,6389.2354,-7007.256,22.1026
2021,8893.087,-1547.5039,36.610245
2022,2498.2053,3646.9849,37.812244
2023,6803.6973,-6678.5796,23.710678
2024,9219.654,-3292.567,17.688377
2025,1050.8512,-3320.5886,12.506929
2026,2751.3384,-8433.22,1.3249077
2027,2484.651,-5506.7285,25.202436
2028,3943.7617,-8457.49,11.344074
2029,3504.5996,-2686.726,36.910885
2030,2723.4236,3985.185,9.238681
2031,87.10374,2353.5898,23.87124
2032,8001.1064,-7621.2886,26.088211
2033,3432.5173,-9726.793,20.92273
2034,4515.805,4297.3853,7.717631
2035,3619.739,-3852.7158,8.148302
2036,3178.375,3030.605,38.72412
2037,9006.93,809.87537,31.866747
2038,3799.3516,-9172.525,18.56563
2039,9525.99,-7281.8145,17.855762
2040,851.392,-9699.938,25.415325
2041,1342.7161,-2171.2917,8.014226
2042,44.416695,-7154.472,31.152197
2043,1565.8202,-10234.558,26.555063
2044,1538.5403,-4637.737,25.627405
2045,7820.534,-2565.2966,36.534798
2046,4301.6865,2743.795,6.8384123
2047,6929.0757,2875.4023,2.8324609
2048,4647.5566,5251.862,28.430582
2049,1763.9248,3340.837,4.8696804
2050,1369.2993,-3088.5698,11.459125
2051,3077.3474,-5305.088,33.548306
2052,6397.5527,-7166.1704,13.524706
2053,6982.2217,-8542.615,33.29508
2054,9070.219,4164.506,12.892078
2055,1203.0769,-6113.9277,1.8545965
2056,1063.1614,-7096.758,36.653492
2057,597.4879,-1775.1129,9.020252
2058,637.3154,4393.1885,31.60193
2059,260.8098,3232.402,4.355805
2060,5350.768,-493.73468,19.227192
2061,5269.17,-3225.3013,21.895428
2062,4012.6821,-5272.9253,2.5018864
2063,3952.7844,-3899.3772,1.1859268
2064,9114.484,4648.026,13.236608
2065,3001.4517,-4543.881,38.55442
2066,9101.433,-2455.3726,9.301643
2067,7634.3677,5222.211,26.258707
2068,2848.8428,-4946.6616,14.952384
2069,1448.1244,-7365.6567,16.717617
2070,8280.484,-6281.931,5.987119
2071,3183.461,-733.4431,14.409684
2072,987.01324,-10055.793,17.077784
2073,1729.4943,-3603.5251,7.404641
2074,4438.097,-4699.064,28.106579
2075,7633.7183,-186.63948,23.89405
2076,9917.373,-4218.617,32.690083
2077,6610.0776,-5835.5874,37.637035
2078,8601.524,-2188.8784,29.477354
2079,4370.664,1670.0681,9.466936
2080,1354.8177,-2323.399,1.3579348
2081,1836.5404,-385.03268,29.804035
2082,2517.1392,-1640.713,24.760353
2083,4690.1255,-7701.185,28.520407
2084,3829.648,-8206.418,6.7100177
2085,968.3695,-2132.4407,34.313755
2086,9664.549,2803.6777,29.668499
2087,6703.176,-9619.056,14.476621
2088,4240.679,2225.592,14.884401
2089,6894.896,4784.8716,10.740664
2090,1545.1346,1663.3467,18.023037
2091,4630.507,2868.4524,24.826021
2092,7201.9917,-2693.5425,16.130703
2093,6557.759,-142.06786,14.730371
2094,4854.3286,-2113.9346,6.3648562
2095,8476.56,-5071.845,27.239994
2096,2426.9287,-9321.011,28.013405
2097,3984.5183,-8056.9204,27.297865
2098,4465.5103,-9753.397,30.466232
2099,3677.6904,1957.3861,8.306101
2100,1685.7336,-7698.7207,25.342329
2101,1254.7881,-2881.821,32.655437
2102,5065.2485,-8418.279,23.795355
2103,1234.7039,-7302.203,2.751957
2104,8418.724,4434.2095,18.50841
2105,4773.1846,4006.4639,5.4209003
2106,4261.7017,-1111.1996,23.398537
2107,1938.4773,-433.6872,2.9353073
2108,7398.1826,2319.557,6.882019
2109,7765.3623,-3062.01,21.250154
2110,3117.1702,-9604.321,15.102588
2111,2025.4807,-2738.3225,23.076448
2112,2352.9463,387.57544,9.5440645
2113,3406.7817,-725.57605,0.267141
2114,970.5377,-2196.099,36.672558
2115,1107.229,3895.7415,23.239632
2116,8099.776,-7263.3506,15.678751
2117,9083.67,3262.2456,34.58636
2118,64.27723,2577.4468,27.305971
2119,4152.6904,-8057.8535,0.31626505
2120,7008.4053,-407.1219,1.1700904
2121,6081.6465,-7046.6846,36.36405
2122,7894.7544,-555.35236,8.742797
2123,6325.0244,-2743.9805,20.396418
2124,1598.4954,234.35753,2.806711
2125,9081.624,-3929.2458,30.65835
2126,2468.6526,-4878.9385,33.776207
