traj_id,t,u,v_meas,v_true,x_meas,x_true,v_true_next,x_true_next,a_true_next,a_meas_next
0.0,79.9,510.0,13.877351,13.838515,1107.3624,1107.4899,13.83847,1108.8737,-0.0004447955,0.09207368
0.0,80.0,510.0,13.951886,13.83847,1108.7637,1108.8737,13.838426,1110.2574,-0.00044441933,0.2798892
0.0,80.1,510.0,13.747261,13.838426,1110.1604,1110.2574,13.838381,1111.6412,-0.00044405737,0.13360864
0.0,80.2,510.0,14.064013,13.838381,1111.7017,1111.6412,13.838336,1113.025,-0.0004436812,-0.042871583
0.0,80.3,510.0,13.780629,13.838336,1113.1514,1113.025,13.838292,1114.4088,-0.00044331924,0.040843084
0.0,80.4,510.0,14.015468,13.838292,1114.5015,1114.4088,13.838248,1115.7926,-0.00044294816,-0.008350678
0.0,80.5,510.0,13.8680935,13.838248,1116.089,1115.7926,13.838204,1117.1764,-0.00044258215,0.052745454
0.0,80.6,510.0,13.973475,13.838204,1117.1897,1117.1764,13.8381605,1118.5602,-0.00044222528,0.029225303
0.0,80.7,510.0,13.973551,13.8381605,1118.4032,1118.5602,13.838117,1119.944,-0.0004418684,-0.07956611
0.0,80.8,510.0,13.838558,13.838117,1119.8892,1119.944,13.838073,1121.3278,-0.00044149734,0.12839907
0.0,80.9,510.0,13.929836,13.838073,1121.4998,1121.3278,13.838029,1122.7115,-0.00044114047,0.122934565
0.0,81.0,510.0,13.665141,13.838029,1122.8052,1122.7115,13.837985,1124.0953,-0.0004407836,-0.04255253
0.0,81.1,510.0,13.830449,13.837985,1124.1776,1124.0953,13.837941,1125.4791,-0.0004404125,0.0010254969
0.0,81.2,510.0,13.677498,13.837941,1125.4921,1125.4791,13.837897,1126.8629,-0.00044005562,-0.021002168
0.0,81.3,510.0,14.015322,13.837897,1126.9144,1126.8629,13.837853,1128.2467,-0.00043968455,0.052113965
0.0,81.4,510.0,13.842503,13.837853,1128.3385,1128.2467,13.83781,1129.6305,-0.00043933277,-0.0135491965
0.0,81.5,510.0,13.664981,13.83781,1129.6957,1129.6305,13.837766,1131.0143,-0.00043896167,0.044758677
0.0,81.6,510.0,13.679232,13.837766,1130.8495,1131.0143,13.837722,1132.3981,-0.0004386048,0.11646797
0.0,81.7,510.0,13.908142,13.837722,1132.3137,1132.3981,13.837678,1133.7819,-0.00043824286,-0.034721594
0.0,81.8,510.0,13.884331,13.837678,1133.7634,1133.7819,13.837634,1135.1656,-0.00043787685,0.071561456
0.0,81.9,510.0,13.833751,13.837634,1135.3369,1135.1656,13.83759,1136.5494,-0.00043751998,-0.0419307
0.0,82.0,510.0,13.723856,13.83759,1136.5686,1136.5494,13.837546,1137.9332,-0.00043714888,-0.10173241
0.0,82.1,510.0,13.779255,13.837546,1137.8928,1137.9332,13.8375025,1139.317,-0.00043679203,0.019843727
0.0,82.2,510.0,13.970026,13.8375025,1139.2335,1139.317,13.837459,1140.7008,-0.00043642602,0.072322756
0.0,82.3,510.0,13.973891,13.837459,1140.6962,1140.7008,13.837415,1142.0846,-0.00043606915,-0.1087484
0.0,82.4,510.0,13.724779,13.837415,1142.08,1142.0846,13.837371,1143.4684,-0.0004357072,-0.077457465
0.0,82.5,510.0,13.748154,13.837371,1143.3749,1143.4684,13.837327,1144.8522,-0.0004353412,0.08828662
0.0,82.6,510.0,13.799536,13.837327,1144.767,1144.8522,13.837283,1146.236,-0.00043498434,0.12828262
0.0,82.7,510.0,13.969373,13.837283,1146.1787,1146.236,13.837239,1147.6196,-0.00043461323,0.027067907
0.0,82.8,510.0,13.906096,13.837239,1147.6002,1147.6196,13.837195,1149.0033,-0.00043425636,-0.16303484
0.0,82.9,510.0,13.802923,13.837195,1148.8846,1149.0033,13.8371525,1150.387,-0.0004338853,-0.10273196
0.0,83.0,510.0,13.944871,13.8371525,1150.5312,1150.387,13.83711,1151.7706,-0.0004335335,0.18911333
0.0,83.1,510.0,13.782231,13.83711,1151.9475,1151.7706,13.837067,1153.1543,-0.0004331868,0.029892284
0.0,83.2,510.0,13.999292,13.837067,1153.2056,1153.1543,13.837024,1154.538,-0.00043282993,-0.029247433
0.0,83.3,510.0,13.875747,13.837024,1154.4829,1154.538,13.836981,1155.9216,-0.00043247815,0.12683435
0.0,83.4,510.0,13.851234,13.836981,1155.9858,1155.9216,13.836938,1157.3053,-0.00043211723,0.038831264
0.0,83.5,510.0,13.7743,13.836938,1157.2314,1157.3053,13.836895,1158.689,-0.00043176545,0.06815101
0.0,83.6,510.0,13.945637,13.836895,1158.684,1158.689,13.836852,1160.0726,-0.00043140858,0.082129024
0.0,83.7,510.0,13.783247,13.836852,1160.054,1160.0726,13.836809,1161.4563,-0.0004310619,0.015735524
0.0,83.8,510.0,13.878978,13.836809,1161.4622,1161.4563,13.836766,1162.84,-0.00043071012,-0.07292323
0.0,83.9,510.0,13.719518,13.836766,1162.711,1162.84,13.836723,1164.2236,-0.0004303441,-0.0029040736
0.0,84.0,510.0,13.801,13.836723,1164.2625,1164.2236,13.83668,1165.6073,-0.00042999233,0.10063418
0.0,84.1,510.0,13.867727,13.83668,1165.6299,1165.6073,13.8366375,1166.991,-0.00042964055,-0.15247439
0.0,84.2,510.0,13.984073,13.8366375,1166.9092,1166.991,13.836595,1168.3746,-0.00042928875,0.09389366
0.0,84.3,510.0,13.804086,13.836595,1168.399,1168.3746,13.836552,1169.7583,-0.00042893697,-0.03049663
0.0,84.4,510.0,13.867965,13.836552,1169.74,1169.7583,13.836509,1171.142,-0.00042857605,0.034689866
0.0,84.5,510.0,13.902189,13.836509,1171.2189,1171.142,13.836466,1172.5256,-0.00042821918,0.028640466
0.0,84.6,510.0,13.880598,13.836466,1172.5297,1172.5256,13.836423,1173.9093,-0.0004278674,0.222481
0.0,84.7,510.0,13.995124,13.836423,1173.974,1173.9093,13.83638,1175.293,-0.0004275065,0.21131603
0.0,84.8,510.0,13.88039,13.83638,1175.3342,1175.293,13.836337,1176.6766,-0.00042716385,-0.12323843
0.0,84.9,510.0,13.860993,13.836337,1176.6307,1176.6766,13.836294,1178.0603,-0.00042680293,0.112370275
0.0,85.0,510.0,13.789202,13.836294,1177.8972,1178.0603,13.836251,1179.444,-0.00042645115,-0.08702177
0.0,85.1,510.0,13.782021,13.836251,1179.4512,1179.444,13.836208,1180.8276,-0.00042609937,-0.05225529
0.0,85.2,510.0,13.843081,13.836208,1180.791,1180.8276,13.836165,1182.2113,-0.00042573336,-0.1410167
0.0,85.3,510.0,13.775126,13.836165,1182.26,1182.2113,13.8361225,1183.595,-0.0004253816,0.06444703
0.0,85.4,510.0,13.673047,13.8361225,1183.6572,1183.595,13.83608,1184.9786,-0.00042503487,0.068270445
0.0,85.5,510.0,13.730661,13.83608,1185.0641,1184.9786,13.836037,1186.3622,-0.00042467803,-0.0028865896
0.0,85.6,510.0,13.752854,13.836037,1186.346,1186.3622,13.835995,1187.7457,-0.00042432622,0.20429695
0.0,85.7,510.0,14.060003,13.835995,1187.7357,1187.7457,13.835953,1189.1293,-0.00042397954,0.03824329
0.0,85.8,510.0,13.809749,13.835953,1189.0388,1189.1293,13.835911,1190.5128,-0.00042363285,0.10050979
0.0,85.9,510.0,13.833729,13.835911,1190.4749,1190.5128,13.835869,1191.8964,-0.00042328614,0.011175637
0.0,86.0,510.0,13.863317,13.835869,1191.8579,1191.8964,13.835827,1193.2799,-0.00042293945,-0.03270425
0.0,86.1,510.0,13.732836,13.835827,1193.2257,1193.2799,13.835785,1194.6635,-0.00042258363,-0.09748298
0.0,86.2,510.0,13.765447,13.835785,1194.6487,1194.6635,13.835743,1196.047,-0.00042224606,0.0135565065
0.0,86.3,510.0,13.82151,13.835743,1196.2106,1196.047,13.835701,1197.4305,-0.00042189023,0.07738266
0.0,86.4,510.0,13.844706,13.835701,1197.4952,1197.4305,13.835659,1198.8141,-0.00042155266,0.029675372
0.0,86.5,510.0,14.035255,13.835659,1198.6902,1198.8141,13.835617,1200.1976,-0.00042120193,-0.06347068
0.0,86.6,510.0,13.798951,13.835617,1200.2344,1200.1976,13.835575,1201.5812,-0.00042086435,0.0038497827
0.0,86.7,510.0,13.770707,13.835575,1201.5844,1201.5812,13.835533,1202.9647,-0.00042050853,0.097011484
0.0,86.8,510.0,13.883716,13.835533,1203.1305,1202.9647,13.835491,1204.3483,-0.00042017098,-0.08271102
0.0,86.9,510.0,14.00059,13.835491,1204.4294,1204.3483,13.835449,1205.7318,-0.00041981513,0.14805499
0.0,87.0,510.0,13.622258,13.835449,1205.6571,1205.7318,13.835407,1207.1154,-0.00041947758,-0.0037973544
0.0,87.1,510.0,13.871585,13.835407,1207.2113,1207.1154,13.835365,1208.4989,-0.00041912176,-0.044624813
0.0,87.2,510.0,13.728644,13.835365,1208.6086,1208.4989,13.835323,1209.8824,-0.00041878418,-0.028383913
0.0,87.3,510.0,13.904485,13.835323,1209.7461,1209.8824,13.835281,1211.266,-0.00041842836,0.027449766
0.0,87.4,510.0,13.75449,13.835281,1211.2498,1211.266,13.835239,1212.6495,-0.00041809079,0.003439367
0.0,87.5,510.0,13.921671,13.835239,1212.5066,1212.6495,13.835197,1214.0331,-0.00041773496,-0.062797576
0.0,87.6,510.0,13.689383,13.835197,1214.0894,1214.0331,13.8351555,1215.4166,-0.00041739742,0.091601156
0.0,87.7,510.0,13.907352,13.8351555,1215.3866,1215.4166,13.835114,1216.8002,-0.00041704156,0.055686727
0.0,87.8,510.0,13.964102,13.835114,1216.5991,1216.8002,13.835072,1218.1837,-0.00041670402,-0.06952635
0.0,87.9,510.0,13.814351,13.835072,1218.1348,1218.1837,13.83503,1219.5673,-0.0004163482,-0.12599316
0.0,88.0,510.0,13.744639,13.83503,1219.6965,1219.5673,13.834988,1220.9508,-0.0004160157,-0.007776333
0.0,88.1,510.0,14.035552,13.834988,1221.1138,1220.9508,13.834946,1222.3344,-0.0004156548,0.037981812
0.0,88.2,510.0,13.848564,13.834946,1222.538,1222.3344,13.834904,1223.7179,-0.00041531722,0.056177612
0.0,88.3,510.0,13.759814,13.834904,1223.896,1223.7179,13.834862,1225.1014,-0.0004149614,0.021959616
0.0,88.4,510.0,13.925612,13.834862,1225.1414,1225.1014,13.834821,1226.485,-0.0004146147,-0.00030111155
0.0,88.5,510.0,13.858494,13.834821,1226.5347,1226.485,13.83478,1227.8684,-0.00041427818,-0.27416992
0.0,88.6,510.0,13.796991,13.83478,1227.8658,1227.8684,13.834739,1229.2518,-0.0004139457,0.00692902
0.0,88.7,510.0,13.885134,13.834739,1229.3812,1229.2518,13.834698,1230.6353,-0.0004136041,-0.09344962
0.0,88.8,510.0,13.770226,13.834698,1230.6274,1230.6353,13.834657,1232.0187,-0.00041326758,0.016302386
0.0,88.9,510.0,13.841686,13.834657,1232.0557,1232.0187,13.834616,1233.4021,-0.00041292087,-0.25345665
0.0,89.0,510.0,13.853291,13.834616,1233.3833,1233.4021,13.834575,1234.7855,-0.00041258437,0.11149885
0.0,89.1,510.0,13.9496155,13.834575,1234.7274,1234.7855,13.834534,1236.169,-0.0004122519,-0.056229275
0.0,89.2,510.0,13.750552,13.834534,1236.0149,1236.169,13.834493,1237.5524,-0.00041191027,-0.091869965
0.0,89.3,510.0,13.961496,13.834493,1237.6875,1237.5524,13.834452,1238.9358,-0.00041157374,-0.026521398
0.0,89.4,510.0,13.888886,13.834452,1238.7814,1238.9358,13.834411,1240.3192,-0.00041123215,-0.1825341
0.0,89.5,510.0,13.9667225,13.834411,1240.3794,1240.3192,13.83437,1241.7026,-0.00041089053,-0.011179946
0.0,89.6,510.0,13.810857,13.83437,1241.7628,1241.7026,13.834329,1243.086,-0.00041055804,0.114049196
0.0,89.7,510.0,13.727843,13.834329,1243.0024,1243.086,13.834288,1244.4695,-0.00041022155,0.07546727
0.0,89.8,510.0,13.780985,13.834288,1244.4147,1244.4695,13.834247,1245.8529,-0.00040987993,-0.14206277
0.0,89.9,510.0,13.917602,13.834247,1245.9055,1245.8529,13.834206,1247.2363,-0.0004095383,-0.14387958
0.0,90.0,510.0,13.910466,13.834206,1247.0703,1247.2363,13.834165,1248.6198,-0.0004091967,-0.2569085
0.0,90.1,510.0,13.818635,13.834165,1248.7933,1248.6198,13.834124,1250.0032,-0.00040886423,0.059386298
0.0,90.2,510.0,13.675767,13.834124,1250.0465,1250.0032,13.834083,1251.3866,-0.0004085277,0.055462845
0.0,90.3,510.0,13.901701,13.834083,1251.5262,1251.3866,13.834042,1252.77,-0.00040818608,0.16915262
0.0,90.4,510.0,13.835309,13.834042,1252.676,1252.77,13.834001,1254.1534,-0.0004078445,0.09497386
0.0,90.5,510.0,13.826333,13.834001,1254.2218,1254.1534,13.83396,1255.5369,-0.00040750796,-0.117943205
0.0,90.6,510.0,13.777394,13.83396,1255.7523,1255.5369,13.833919,1256.9203,-0.00040717548,0.12481358
0.0,90.7,510.0,14.002773,13.833919,1257.1738,1256.9203,13.833878,1258.3037,-0.0004068339,0.001865181
0.0,90.8,510.0,13.701428,13.833878,1258.189,1258.3037,13.833837,1259.6871,-0.00040649227,0.0012445314
0.0,90.9,510.0,13.732289,13.833837,1259.6178,1259.6871,13.833796,1261.0706,-0.00040615065,0.0024733616
0.0,91.0,510.0,13.681477,13.833796,1261.1398,1261.0706,13.833755,1262.454,-0.00040581415,0.0492702
0.0,91.1,510.0,13.756946,13.833755,1262.2754,1262.454,13.833714,1263.8374,-0.00040548167,-0.1099289
0.0,91.2,510.0,13.915367,13.833714,1263.8019,1263.8374,13.8336735,1265.2208,-0.00040514005,0.20392793
0.0,91.3,510.0,13.9237,13.8336735,1265.3284,1265.2208,13.833633,1266.6042,-0.0004048086,0.1284536
0.0,91.4,510.0,13.799865,13.833633,1266.5256,1266.6042,13.833593,1267.9875,-0.00040448122,-0.15558876
0.0,91.5,510.0,13.947397,13.833593,1267.9117,1267.9875,13.833553,1269.3708,-0.0004041447,0.032648053
0.0,91.6,510.0,13.808504,13.833553,1269.4069,1269.3708,13.833513,1270.7542,-0.00040381326,0.23822983
0.0,91.7,510.0,13.910379,13.833513,1270.5714,1270.7542,13.833473,1272.1375,-0.00040348587,0.17852081
0.0,91.8,510.0,13.625937,13.833473,1272.0975,1272.1375,13.833433,1273.5208,-0.00040314934,0.038689043
0.0,91.9,510.0,13.901601,13.833433,1273.6631,1273.5208,13.833393,1274.904,-0.0004028179,0.005547629
0.0,92.0,510.0,13.840099,13.833393,1274.8623,1274.904,13.833353,1276.2874,-0.00040249052,0.12363161
0.0,92.1,510.0,13.721157,13.833353,1276.282,1276.2874,13.833313,1277.6707,-0.0004021591,0.1057231
0.0,92.2,510.0,13.906646,13.833313,1277.6974,1277.6707,13.833273,1279.054,-0.0004018317,0.021294646
0.0,92.3,510.0,13.663481,13.833273,1278.8995,1279.054,13.833233,1280.4373,-0.00040150026,-0.008626491
0.0,92.4,510.0,13.931894,13.833233,1280.5299,1280.4373,13.833193,1281.8206,-0.00040117287,0.0062077045
0.0,92.5,510.0,13.712901,13.833193,1281.8635,1281.8206,13.833153,1283.2039,-0.00040084144,-0.052884646
0.0,92.6,510.0,13.786287,13.833153,1283.4109,1283.2039,13.833113,1284.5872,-0.0004005049,0.12430504
0.0,92.7,510.0,13.826175,13.833113,1284.6487,1284.5872,13.833073,1285.9705,-0.00040018262,-0.1817714
0.0,92.8,510.0,13.730592,13.833073,1285.8789,1285.9705,13.833033,1287.3538,-0.0003998461,-0.1195862
0.0,92.9,510.0,13.814763,13.833033,1287.252,1287.3538,13.832993,1288.737,-0.00039951465,-0.24059068
0.0,93.0,510.0,13.766597,13.832993,1288.6609,1288.737,13.8329525,1290.1204,-0.00039918727,-0.011705746
0.0,93.1,510.0,13.743193,13.8329525,1290.1661,1290.1204,13.832912,1291.5037,-0.00039885074,-0.06895939
0.0,93.2,510.0,13.764409,13.832912,1291.5844,1291.5037,13.832872,1292.887,-0.00039852844,0.19923493
0.0,93.3,510.0,13.752246,13.832872,1292.8728,1292.887,13.832832,1294.2703,-0.0003981919,-0.0071504936
0.0,93.4,510.0,13.846894,13.832832,1294.1682,1294.2703,13.832792,1295.6536,-0.00039786453,-0.013376558
0.0,93.5,510.0,13.959492,13.832792,1295.5778,1295.6536,13.832752,1297.0369,-0.0003975331,0.058566242
0.0,93.6,510.0,14.031069,13.832752,1296.9875,1297.0369,13.832712,1298.4202,-0.00039719656,-0.022553857
0.0,93.7,510.0,13.868645,13.832712,1298.5846,1298.4202,13.832672,1299.8035,-0.00039687427,-0.21617681
0.0,93.8,510.0,13.930251,13.832672,1299.8041,1299.8035,13.832632,1301.1868,-0.00039653774,0.026688194
0.0,93.9,510.0,14.108372,13.832632,1301.3235,1301.1868,13.832592,1302.5701,-0.0003962012,0.07914187
0.0,94.0,510.0,13.775062,13.832592,1302.6681,1302.5701,13.832552,1303.9534,-0.00039587892,-0.08812057
0.0,94.1,510.0,13.808561,13.832552,1303.9097,1303.9534,13.832513,1305.3367,-0.0003955424,0.13488054
0.0,94.2,510.0,13.785125,13.832513,1305.2281,1305.3367,13.832474,1306.72,-0.0003952252,0.15950651
0.0,94.3,510.0,13.908498,13.832474,1306.6831,1306.72,13.832435,1308.1033,-0.00039489375,0.10794213
0.0,94.4,510.0,13.932948,13.832435,1308.2563,1308.1033,13.832396,1309.4866,-0.00039457652,0.08340774
0.0,94.5,510.0,13.817274,13.832396,1309.58,1309.4866,13.832356,1310.8698,-0.00039425422,-0.016072495
0.0,94.6,510.0,13.787632,13.832356,1311.0063,1310.8698,13.832317,1312.2529,-0.00039393295,0.08214173
0.0,94.7,510.0,13.86353,13.832317,1312.216,1312.2529,13.832278,1313.6361,-0.00039361065,0.022250406
0.0,94.8,510.0,13.761109,13.832278,1313.7207,1313.6361,13.832239,1315.0193,-0.0003932843,0.10437816
0.0,94.9,510.0,13.843119,13.832239,1315.2213,1315.0193,13.8322,1316.4025,-0.000392962,-0.020000177
0.0,95.0,510.0,13.790529,13.8322,1316.358,1316.4025,13.832161,1317.7856,-0.00039264478,0.051671613
0.0,95.1,510.0,13.934256,13.832161,1317.8654,1317.7856,13.832122,1319.1688,-0.00039231335,0.09838361
0.0,95.2,510.0,13.768973,13.832122,1319.1892,1319.1688,13.832083,1320.552,-0.00039199615,0.026179729
0.0,95.3,510.0,13.788585,13.832083,1320.65,1320.552,13.832044,1321.9352,-0.0003916647,-0.11103552
0.0,95.4,510.0,13.926019,13.832044,1321.8583,1321.9352,13.832005,1323.3184,-0.00039134748,0.04715258
0.0,95.5,510.0,13.746716,13.832005,1323.3522,1323.3184,13.831965,1324.7015,-0.00039103028,-0.11104273
0.0,95.6,510.0,13.833372,13.831965,1324.828,1324.7015,13.831926,1326.0847,-0.00039071304,0.0075019863
0.0,95.7,510.0,13.799248,13.831926,1326.1248,1326.0847,13.831887,1327.4679,-0.0003903816,-0.18069588
0.0,95.8,510.0,13.772748,13.831887,1327.4272,1327.4679,13.831848,1328.8511,-0.00039005527,-0.09374478
0.0,95.9,510.0,13.903161,13.831848,1329.0148,1328.8511,13.831809,1330.2343,-0.00038973294,-0.15377845
0.0,96.0,510.0,13.926502,13.831809,1330.2914,1330.2343,13.83177,1331.6174,-0.00038941574,-0.07005336
0.0,96.1,510.0,14.011119,13.83177,1331.7693,1331.6174,13.831731,1333.0006,-0.00038909345,-0.06785793
0.0,96.2,510.0,13.75363,13.831731,1333.11,1333.0006,13.831692,1334.3838,-0.00038876708,0.031519778
0.0,96.3,510.0,13.9125395,13.831692,1334.433,1334.3838,13.831653,1335.767,-0.00038843564,0.07045732
0.0,96.4,510.0,13.89499,13.831653,1335.8088,1335.767,13.831614,1337.1501,-0.00038812353,-0.0072588515
0.0,96.5,510.0,13.850424,13.831614,1337.28,1337.1501,13.831574,1338.5333,-0.0003878012,0.09597269
0.0,96.6,510.0,13.731407,13.831574,1338.5155,1338.5333,13.831535,1339.9165,-0.000387484,0.044550773
0.0,96.7,510.0,13.824376,13.831535,1339.8334,1339.9165,13.831496,1341.2997,-0.00038715257,0.043764256
0.0,96.8,510.0,13.957234,13.831496,1341.2067,1341.2997,13.831457,1342.6829,-0.00038682623,0.065134116
0.0,96.9,510.0,13.757973,13.831457,1342.6552,1342.6829,13.831418,1344.066,-0.0003865039,-0.04532396
0.0,97.0,510.0,13.800095,13.831418,1343.93,1344.066,13.83138,1345.4492,-0.0003861867,0.105581895
0.0,97.1,510.0,13.818377,13.83138,1345.3403,1345.4492,13.831342,1346.8324,-0.00038587456,0.09741423
0.0,97.2,510.0,13.855209,13.831342,1346.8898,1346.8324,13.831304,1348.2156,-0.00038556242,-0.035447456
0.0,97.3,510.0,13.871239,13.831304,1348.2484,1348.2156,13.831265,1349.5988,-0.00038523608,0.11496307
0.0,97.4,510.0,13.678995,13.831265,1349.5809,1349.5988,13.831227,1350.9819,-0.00038492394,-0.13375911
0.0,97.5,510.0,13.663513,13.831227,1350.8706,1350.9819,13.831189,1352.3651,-0.00038461183,-0.03008137
0.0,97.6,510.0,13.876997,13.831189,1352.4465,1352.3651,13.831151,1353.7482,-0.0003842946,0.12108431
0.0,97.7,510.0,13.848271,13.831151,1353.8414,1353.7482,13.831113,1355.1312,-0.00038397335,-0.058197886
0.0,97.8,510.0,13.989391,13.831113,1355.1569,1355.1312,13.831075,1356.5143,-0.00038366122,-0.17425041
0.0,97.9,510.0,13.902984,13.831075,1356.5822,1356.5143,13.831037,1357.8973,-0.00038334908,-0.10023357
0.0,98.0,510.0,13.907499,13.831037,1357.7191,1357.8973,13.830998,1359.2804,-0.00038303697,0.07791685
0.0,98.1,510.0,13.683623,13.830998,1359.5175,1359.2804,13.83096,1360.6635,-0.00038272483,0.014824405
0.0,98.2,510.0,13.598396,13.83096,1360.5845,1360.6635,13.830922,1362.0465,-0.0003824076,-0.081366695
0.0,98.3,510.0,13.863584,13.830922,1362.1603,1362.0465,13.830884,1363.4296,-0.00038208635,-0.039521027
0.0,98.4,510.0,13.680686,13.830884,1363.2057,1363.4296,13.830846,1364.8126,-0.0003817742,0.0047264574
0.0,98.5,510.0,13.80254,13.830846,1364.7971,1364.8126,13.830808,1366.1957,-0.00038146207,-0.08992468
0.0,98.6,510.0,13.828318,13.830808,1366.0728,1366.1957,13.83077,1367.5787,-0.00038114996,-0.022458758
0.0,98.7,510.0,13.755829,13.83077,1367.6267,1367.5787,13.830731,1368.9618,-0.0003808287,0.06656609
0.0,98.8,510.0,13.987498,13.830731,1369.0394,1368.9618,13.830693,1370.3448,-0.00038051148,0.073615454
0.0,98.9,510.0,13.786894,13.830693,1370.34,1370.3448,13.830655,1371.7279,-0.00038019934,-0.20131078
0.0,99.0,510.0,13.8196125,13.830655,1371.8298,1371.7279,13.830617,1373.111,-0.0003798872,0.012074629
0.0,99.1,510.0,13.873454,13.830617,1373.2052,1373.111,13.830579,1374.494,-0.0003795751,-0.14396255
0.0,99.2,510.0,13.895792,13.830579,1374.3945,1374.494,13.830541,1375.8771,-0.00037925786,0.087087095
0.0,99.3,510.0,13.803521,13.830541,1375.6781,1375.8771,13.8305025,1377.2601,-0.00037894573,0.094876595
0.0,99.4,510.0,13.815493,13.8305025,1377.4744,1377.2601,13.830464,1378.6432,-0.00037862448,0.07068334
0.0,99.5,510.0,13.985207,13.830464,1378.6721,1378.6432,13.830426,1380.0262,-0.00037830725,-0.010109464
0.0,99.6,510.0,13.722791,13.830426,1380.1229,1380.0262,13.830388,1381.4093,-0.00037799514,0.26712146
0.0,99.7,510.0,13.88781,13.830388,1381.4583,1381.4093,13.83035,1382.7924,-0.000377683,0.097134545
0.0,99.8,510.0,13.775674,13.83035,1382.7903,1382.7924,13.830312,1384.1754,-0.00037736172,0.1199221
0.0,99.9,510.0,13.832128,13.830312,1384.2554,1384.1754,13.830274,1385.5585,-0.0003770496,-0.09064035
0.0,100.0,510.0,13.697048,13.830274,1385.6508,1385.5585,13.8302355,1386.9415,-0.00037673747,-0.079798035
0.0,100.1,510.0,13.840454,13.8302355,1386.8412,1386.9415,13.830198,1388.3246,-0.00037642027,-0.10255693
0.0,100.2,510.0,13.837734,13.830198,1388.3192,1388.3246,13.830161,1389.7076,-0.00037611322,-0.17647712
0.0,100.3,510.0,13.989975,13.830161,1389.6133,1389.7076,13.830124,1391.0907,-0.00037581124,0.14261283
0.0,100.4,510.0,13.866799,13.830124,1391.0106,1391.0907,13.830087,1392.4738,-0.00037549913,0.0362814
0.0,100.5,510.0,13.977576,13.830087,1392.6062,1392.4738,13.8300495,1393.8568,-0.00037519718,0.020037469
0.0,100.6,510.0,13.74312,13.8300495,1393.8857,1393.8568,13.830012,1395.2399,-0.00037488504,0.18713684
0.0,100.7,510.0,13.830822,13.830012,1395.1835,1395.2399,13.829975,1396.6229,-0.000374578,-0.057404548
0.0,100.8,510.0,13.888918,13.829975,1396.5793,1396.6229,13.829938,1398.006,-0.00037427605,-0.062645175
0.0,100.9,510.0,13.825418,13.829938,1397.8099,1398.006,13.829901,1399.3889,-0.0003739639,0.029639542
0.0,101.0,510.0,13.726648,13.829901,1399.3604,1399.3889,13.829864,1400.7719,-0.00037365686,0.060954526
0.0,101.1,510.0,13.842187,13.829864,1400.6428,1400.7719,13.829826,1402.1548,-0.00037334982,0.17589572
0.0,101.2,510.0,13.814759,13.829826,1402.092,1402.1548,13.829789,1403.5377,-0.00037304277,0.050230835
0.0,101.3,510.0,13.915832,13.829789,1403.4023,1403.5377,13.829752,1404.9207,-0.00037273573,0.12783855
0.0,101.4,510.0,13.971691,13.829752,1405.0726,1404.9207,13.829715,1406.3036,-0.00037242868,0.029963989
0.0,101.5,510.0,13.780209,13.829715,1406.2714,1406.3036,13.829678,1407.6865,-0.00037212163,-0.0750182
0.0,101.6,510.0,13.963531,13.829678,1407.6163,1407.6865,13.82964,1409.0695,-0.0003718146,0.14158009
0.0,101.7,510.0,13.818571,13.82964,1409.0288,1409.0695,13.829603,1410.4524,-0.00037150757,0.17599784
0.0,101.8,510.0,13.633376,13.829603,1410.2462,1410.4524,13.829566,1411.8353,-0.00037120053,-0.03735229
0.0,101.9,510.0,13.973283,13.829566,1411.9023,1411.8353,13.829529,1413.2183,-0.00037089348,-0.012525992
0.0,102.0,510.0,13.978304,13.829529,1413.2117,1413.2183,13.829492,1414.6012,-0.00037058644,0.067347094
0.0,102.1,510.0,13.848728,13.829492,1414.7698,1414.6012,13.829454,1415.9841,-0.0003702794,0.09392297
0.0,102.2,510.0,14.0513935,13.829454,1415.9508,1415.9841,13.829417,1417.3671,-0.00036997235,0.018197963
0.0,102.3,510.0,13.901464,13.829417,1417.4541,1417.3671,13.82938,1418.75,-0.0003696653,0.00088564935
0.0,102.4,510.0,13.758556,13.82938,1418.8452,1418.75,13.829343,1420.1329,-0.00036935825,-0.07703845
0.0,102.5,510.0,13.747421,13.829343,1420.1344,1420.1329,13.829306,1421.5159,-0.0003690512,-0.02495305
0.0,102.6,510.0,13.667234,13.829306,1421.4535,1421.5159,13.829268,1422.8988,-0.00036874416,0.026288394
0.0,102.7,510.0,13.960086,13.829268,1422.7736,1422.8988,13.829231,1424.2817,-0.00036843712,-0.14468256
0.0,102.8,510.0,14.033631,13.829231,1424.1914,1424.2817,13.829194,1425.6647,-0.00036813007,-0.09903334
0.0,102.9,510.0,13.838,13.829194,1425.676,1425.6647,13.829157,1427.0476,-0.00036782303,-0.11394706
0.0,103.0,510.0,13.9184,13.829157,1426.9015,1427.0476,13.82912,1428.4305,-0.00036751598,-0.11830678
0.0,103.1,510.0,13.839637,13.82912,1428.4283,1428.4305,13.8290825,1429.8135,-0.00036720894,-0.0003561971
0.0,103.2,510.0,13.944795,13.8290825,1429.9526,1429.8135,13.829046,1431.1964,-0.00036689683,-0.1394755
0.0,103.3,510.0,13.725284,13.829046,1431.1034,1431.1964,13.82901,1432.5793,-0.00036659994,0.010021372
