traj_id,t,u,a_meas,a_true,v_true_m,v_true_km,x_true
1.0,115.8,679.1701,0.027025564,0.037257973,21.366743,76.92027,6007.02
1.0,115.9,678.59753,0.03017588,0.03683274,21.370466,76.93368,6009.1567
1.0,116.0,678.02344,0.022520132,0.036406953,21.374147,76.94693,6011.2944
1.0,116.1,677.4477,0.055849455,0.035980616,21.377785,76.96003,6013.4316
1.0,116.2,676.8704,0.029461868,0.035553727,21.381382,76.97298,6015.57
1.0,116.3,676.2916,0.04179134,0.03512629,21.384935,76.98576,6017.708
1.0,116.4,675.71124,0.031965327,0.034698308,21.388445,76.998405,6019.8467
1.0,116.5,675.1293,0.05090885,0.034269776,21.391912,77.01089,6021.986
1.0,116.6,674.5458,0.016212188,0.033840694,21.395338,77.02322,6024.125
1.0,116.7,673.9608,0.043624528,0.03341119,21.39872,77.03539,6026.2646
1.0,116.8,673.3769,0.018161226,0.032982826,21.40206,77.04742,6028.405
1.0,116.9,672.7947,0.037047304,0.03255608,21.405355,77.05928,6030.5454
1.0,117.0,672.21405,0.036792945,0.03213095,21.40861,77.07099,6032.686
1.0,117.1,671.6352,0.037615407,0.031707436,21.411821,77.08256,6034.827
1.0,117.2,671.058,0.038736723,0.03128554,21.41499,77.09396,6036.9683
1.0,117.3,670.4825,0.035805456,0.030865252,21.418116,77.10522,6039.11
1.0,117.4,669.9086,0.028575756,0.030446576,21.421202,77.116325,6041.252
1.0,117.5,669.3365,0.021030968,0.03002951,21.424244,77.12728,6043.394
1.0,117.6,668.76605,0.009100673,0.02961405,21.427244,77.138084,6045.5366
1.0,117.7,668.19727,0.040454265,0.029200196,21.430204,77.148735,6047.6797
1.0,117.8,667.6302,0.04336552,0.028787946,21.433123,77.15924,6049.8228
1.0,117.9,667.06476,0.018103184,0.0283773,21.436,77.1696,6051.9663
1.0,118.0,666.50104,0.029386159,0.027968252,21.438837,77.17981,6054.11
1.0,118.1,665.939,0.02303765,0.027560804,21.441631,77.18987,6056.254
1.0,118.2,665.37866,0.014542914,0.027154952,21.444386,77.19979,6058.3984
1.0,118.3,664.82,0.01868523,0.026750695,21.4471,77.20956,6060.543
1.0,118.4,664.263,0.014032368,0.026348034,21.449774,77.219185,6062.6875
1.0,118.5,663.7077,0.022889754,0.025946962,21.452406,77.22866,6064.833
1.0,118.6,663.1541,0.012004117,0.025547482,21.455,77.238,6066.978
1.0,118.7,662.6022,0.031739723,0.02514959,21.457554,77.24719,6069.124
1.0,118.8,662.05194,0.0163166,0.024753284,21.460066,77.25624,6071.2695
1.0,118.9,661.50336,0.027490888,0.024358563,21.46254,77.265144,6073.416
1.0,119.0,660.9565,0.032699768,0.023965426,21.464975,77.27391,6075.562
1.0,119.1,660.4113,0.035526183,0.02357387,21.46737,77.28253,6077.709
1.0,119.2,659.8678,0.0015705612,0.023183895,21.469727,77.291016,6079.8555
1.0,119.3,659.326,0.021610796,0.022795497,21.472042,77.299355,6082.003
1.0,119.4,658.7859,0.010386247,0.022408675,21.474321,77.307556,6084.15
1.0,119.5,658.24744,0.025355268,0.022023428,21.47656,77.31562,6086.298
1.0,119.6,657.71063,0.033976875,0.021639755,21.478762,77.32354,6088.4453
1.0,119.7,657.1756,0.029584272,0.021257652,21.480925,77.33133,6090.5933
1.0,119.8,656.6422,0.034081444,0.020877117,21.48305,77.338974,6092.7417
1.0,119.9,656.1105,0.0046149734,0.020498153,21.485136,77.34649,6094.89
1.0,120.0,655.58044,0.025558094,0.020120753,21.487185,77.35387,6097.0386
1.0,120.1,655.0521,0.03619664,0.019744916,21.489195,77.3611,6099.1875
1.0,120.2,654.52545,0.002818242,0.019370643,21.491169,77.3682,6101.3364
1.0,120.3,654.0005,0.026075287,0.018997932,21.493105,77.375175,6103.486
1.0,120.4,653.47723,0.025409129,0.018626777,21.495003,77.38201,6105.6353
1.0,120.5,652.9556,0.0030232396,0.018257182,21.496864,77.38871,6107.7847
1.0,120.6,652.43567,0.01951028,0.017889142,21.49869,77.39528,6109.9346
1.0,120.7,651.9175,0.009422228,0.017522655,21.500477,77.40172,6112.0845
1.0,120.8,651.40094,0.014983908,0.01715772,21.502228,77.40802,6114.2344
1.0,120.9,650.88605,0.0038198126,0.016794337,21.503942,77.41419,6116.385
1.0,121.0,650.37286,0.018182056,0.016432501,21.505621,77.420235,6118.535
1.0,121.1,649.8614,0.015552519,0.016072212,21.507263,77.42615,6120.686
1.0,121.2,649.3516,0.034701645,0.015713468,21.50887,77.43193,6122.837
1.0,121.3,648.8435,0.017713875,0.015356269,21.51044,77.437584,6124.988
1.0,121.4,648.33704,0.002175912,0.01500061,21.511974,77.44311,6127.1387
1.0,121.5,647.8323,0.018448848,0.014646492,21.513474,77.44851,6129.29
1.0,121.6,647.3292,0.0166722,0.014293911,21.514938,77.45378,6131.4414
1.0,121.7,646.8279,0.0164003,0.0139428675,21.516367,77.45892,6133.5933
1.0,121.8,646.3282,0.00024349168,0.013593359,21.51776,77.463936,6135.7446
1.0,121.9,645.83014,0.015771868,0.013245382,21.51912,77.46883,6137.8965
1.0,122.0,645.3338,-0.006703759,0.012898938,21.520443,77.473595,6140.049
1.0,122.1,644.8392,0.0187467,0.0125540225,21.521732,77.47823,6142.2007
1.0,122.2,644.34625,0.020416906,0.0122106355,21.522985,77.48275,6144.353
1.0,122.3,643.855,0.017739065,0.011868774,21.524206,77.487144,6146.5054
1.0,122.4,643.36536,0.015843708,0.011528437,21.525393,77.49142,6148.6577
1.0,122.5,642.8775,0.009749701,0.011189622,21.526545,77.49556,6150.8105
1.0,122.6,642.39124,0.008952696,0.0108523285,21.527664,77.49959,6152.9634
1.0,122.7,641.90674,0.0003711057,0.010516554,21.528748,77.503494,6155.116
1.0,122.8,641.4239,0.029623227,0.010182297,21.529799,77.50728,6157.269
1.0,122.9,640.94275,0.017669803,0.009849556,21.530817,77.51094,6159.422
1.0,123.0,640.46326,0.007585978,0.009518328,21.531801,77.51448,6161.575
1.0,123.1,639.9855,0.008468185,0.009188612,21.532753,77.51791,6163.7285
1.0,123.2,639.50934,-0.0012677914,0.008860407,21.53367,77.52122,6165.882
1.0,123.3,639.0349,-0.0069256485,0.008533712,21.534555,77.5244,6168.035
1.0,123.4,638.5622,0.009820569,0.008208522,21.535408,77.52747,6170.1885
1.0,123.5,638.0911,0.017189339,0.007884838,21.53623,77.530426,6172.3423
1.0,123.6,637.62177,0.0109560555,0.0075626574,21.537018,77.533264,6174.4956
1.0,123.7,637.1541,0.014718443,0.0072419783,21.537773,77.53598,6176.6494
1.0,123.8,636.6881,0.008332297,0.0069227996,21.538496,77.53859,6178.803
1.0,123.9,636.22375,0.008911359,0.006605119,21.539188,77.54108,6180.957
1.0,124.0,635.76117,0.020377168,0.0062889354,21.539848,77.54346,6183.1113
1.0,124.1,635.30023,0.0060470165,0.005974246,21.540478,77.545715,6185.265
1.0,124.2,634.84094,0.014644251,0.0056610503,21.541075,77.54787,6187.4194
1.0,124.3,634.38336,0.0010200652,0.005349346,21.54164,77.549904,6189.573
1.0,124.4,633.9275,0.01779655,0.005039131,21.542175,77.55183,6191.7275
1.0,124.5,633.47327,0.0003730806,0.004730404,21.542679,77.55364,6193.882
1.0,124.6,633.02075,0.0050764414,0.0044231634,21.543152,77.55534,6196.036
1.0,124.7,632.56995,0.014203276,0.004117407,21.543592,77.55694,6198.1904
1.0,124.8,632.1208,0.017887654,0.0038131333,21.544004,77.55842,6200.3447
1.0,124.9,631.67334,-0.010210761,0.0035103408,21.544386,77.55979,6202.499
1.0,125.0,631.22754,0.017119482,0.0032090275,21.544737,77.56105,6204.654
1.0,125.1,630.78345,0.01155319,0.0029091917,21.545057,77.56221,6206.808
1.0,125.2,630.34106,-0.0019391284,0.0026108318,21.54535,77.563255,6208.963
1.0,125.3,629.9003,0.012590791,0.0023139461,21.545609,77.56419,6211.117
1.0,125.4,629.4613,0.00020690383,0.0020185327,21.545841,77.565025,6213.272
1.0,125.5,629.0239,0.006983107,0.0017245901,21.546041,77.56575,6215.4263
1.0,125.6,628.58826,-0.016652653,0.0014321163,21.546215,77.566376,6217.581
1.0,125.7,628.1543,0.0030025477,0.0011411097,21.546358,77.56689,6219.736
1.0,125.8,627.722,-0.0012112699,0.00085156877,21.546473,77.5673,6221.89
1.0,125.9,627.2914,-0.013305958,0.0005634915,21.546556,77.567604,6224.045
1.0,126.0,626.8624,-0.0013350334,0.00027687635,21.546614,77.56781,6226.1997
1.0,126.1,626.4352,0.011325389,-8.278456e-06,21.54664,77.56791,6228.3545
1.0,126.2,626.00964,-0.007692543,-0.00029197463,21.54664,77.5679,6230.509
1.0,126.3,625.58575,-0.017008472,-0.00057421386,21.54661,77.567795,6232.6636
1.0,126.4,625.1636,0.012407056,-0.00085499795,21.546553,77.56759,6234.8184
1.0,126.5,624.7431,-0.009291805,-0.0011343284,21.546469,77.56728,6236.973
1.0,126.6,624.3243,0.0030483417,-0.0014122073,21.546354,77.56688,6239.1274
1.0,126.7,623.9071,-0.008742495,-0.0016886359,21.546213,77.56637,6241.282
1.0,126.8,623.4917,-0.013522332,-0.0019636163,21.546045,77.56576,6243.437
1.0,126.9,623.07794,0.0047304216,-0.00223715,21.545849,77.565056,6245.5913
1.0,127.0,622.66583,-0.003658964,-0.002509239,21.545626,77.56425,6247.746
1.0,127.1,622.25543,-0.016599793,-0.0027798843,21.545374,77.56335,6249.9004
1.0,127.2,621.84674,-0.01367966,-0.0030490884,21.545095,77.56235,6252.055
1.0,127.3,621.4397,0.006163876,-0.0033168525,21.544792,77.56125,6254.2095
1.0,127.4,621.03436,-0.001761881,-0.0035831786,21.54446,77.56006,6256.364
1.0,127.5,620.63074,-0.0024868734,-0.0038480682,21.544102,77.55877,6258.5186
1.0,127.6,620.22876,-0.008978225,-0.0041115233,21.543716,77.55738,6260.673
1.0,127.7,619.8284,0.012886196,-0.0043735453,21.543306,77.5559,6262.827
1.0,127.8,619.4299,-0.007809857,-0.004634136,21.54287,77.55433,6264.9814
1.0,127.9,619.03296,-0.008071472,-0.004893297,21.542406,77.552666,6267.1357
1.0,128.0,618.6377,0.0016321684,-0.00515103,21.541918,77.5509,6269.29
1.0,128.1,618.24414,-0.018782329,-0.0054073366,21.541403,77.54905,6271.4443
1.0,128.2,617.8523,-0.0025194446,-0.005662219,21.540861,77.547104,6273.598
1.0,128.3,617.4621,0.0050595216,-0.0059156786,21.540297,77.54507,6275.7524
1.0,128.4,617.0736,0.003181294,-0.0061677173,21.539705,77.54294,6277.9062
1.0,128.5,616.6868,-0.01514777,-0.006418336,21.53909,77.54072,6280.06
1.0,128.6,616.3017,-0.018002056,-0.0066675376,21.538446,77.53841,6282.214
1.0,128.7,615.9183,-0.0067218477,-0.0069153225,21.53778,77.53601,6284.3677
1.0,128.8,615.5365,-0.021920595,-0.007161693,21.53709,77.53352,6286.5215
1.0,128.9,615.15643,-0.010635209,-0.0074066515,21.536373,77.530945,6288.6753
1.0,129.0,614.7781,-0.00660813,-0.0076501984,21.535633,77.52828,6290.829
1.0,129.1,614.40137,0.012888748,-0.007892337,21.534868,77.52553,6292.9824
1.0,129.2,614.02637,-0.005636641,-0.008133067,21.53408,77.52269,6295.1357
1.0,129.3,613.653,0.0031640762,-0.008372391,21.533268,77.51976,6297.289
1.0,129.4,613.2814,-0.0002322013,-0.00861031,21.53243,77.51675,6299.4424
1.0,129.5,612.91144,-0.0045431945,-0.008846828,21.53157,77.51365,6301.5957
1.0,129.6,612.54315,-0.01907131,-0.009081944,21.530685,77.51047,6303.749
1.0,129.7,612.1766,-0.016811876,-0.009315661,21.529778,77.5072,6305.902
1.0,129.8,611.81165,0.012883234,-0.0095479805,21.528847,77.50385,6308.0547
1.0,129.9,611.4485,-0.005435307,-0.009778905,21.527893,77.50041,6310.2075
1.0,130.0,611.0869,-0.021520276,-0.010008434,21.526917,77.496895,6312.3604
1.0,130.1,610.72705,0.0043720235,-0.010236571,21.525915,77.49329,6314.513
1.0,130.2,610.3689,-0.007964964,-0.010463317,21.524893,77.48961,6316.6655
1.0,130.3,610.01245,-0.00065306417,-0.010688673,21.523846,77.48585,6318.818
1.0,130.4,609.65765,-0.01659003,-0.010912642,21.522778,77.482,6320.97
1.0,130.5,609.30457,0.005651062,-0.011135225,21.521688,77.47807,6323.1226
1.0,130.6,608.9531,-0.008566416,-0.011356425,21.520575,77.47407,6325.275
1.0,130.7,608.6034,-0.0041580927,-0.011576241,21.51944,77.469986,6327.427
1.0,130.8,608.2553,-0.010080556,-0.011794676,21.518284,77.46582,6329.5786
1.0,130.9,607.90894,-0.025369309,-0.012011733,21.517103,77.46158,6331.7305
1.0,131.0,607.5643,-0.024967588,-0.012227411,21.515903,77.45725,6333.882
1.0,131.1,607.22125,-0.010253216,-0.012441713,21.51468,77.45285,6336.0337
1.0,131.2,606.87994,-0.015587914,-0.012654643,21.513437,77.44838,6338.185
1.0,131.3,606.54034,-0.021505566,-0.012866198,21.512173,77.443825,6340.3364
1.0,131.4,606.2024,-0.033717968,-0.013076383,21.510887,77.43919,6342.4873
1.0,131.5,605.86615,-0.019872064,-0.013285198,21.50958,77.434494,6344.638
1.0,131.6,605.53156,-0.011994475,-0.013492646,21.508253,77.42971,6346.789
1.0,131.7,605.19867,-0.014520951,-0.013698727,21.506905,77.42486,6348.94
1.0,131.8,604.86743,-0.0041049835,-0.013903444,21.505535,77.41993,6351.091
1.0,131.9,604.53796,-0.02114343,-0.014106798,21.504147,77.414925,6353.241
1.0,132.0,604.2101,-0.022294076,-0.014308792,21.502737,77.40985,6355.3916
1.0,132.1,603.884,-0.015566238,-0.0145094255,21.501307,77.4047,6357.5415
1.0,132.2,603.5595,-0.027553884,-0.014708701,21.499855,77.39948,6359.692
1.0,132.3,603.2367,-0.029414054,-0.014906621,21.498386,77.39419,6361.842
1.0,132.4,602.9156,-0.0070531797,-0.015103186,21.496897,77.388824,6363.991
1.0,132.5,602.5962,-0.023529176,-0.015298397,21.495386,77.38339,6366.141
1.0,132.6,602.2785,-0.018170647,-0.015492258,21.493858,77.37789,6368.2905
1.0,132.7,601.96246,-0.014147058,-0.015684769,21.49231,77.372314,6370.44
1.0,132.8,601.6481,-0.029565973,-0.015875932,21.490742,77.36667,6372.589
1.0,132.9,601.3354,-0.019699572,-0.016065748,21.489155,77.36096,6374.738
1.0,133.0,601.0244,-0.019619338,-0.01625422,21.487549,77.35518,6376.8867
1.0,133.1,600.71515,-0.014777053,-0.016441347,21.485926,77.34933,6379.0356
1.0,133.2,600.40753,-0.012207934,-0.016627135,21.484282,77.343414,6381.184
1.0,133.3,600.10156,-0.019766275,-0.016811581,21.48262,77.33743,6383.3325
1.0,133.4,599.79736,-0.027648097,-0.016994689,21.48094,77.33138,6385.4805
1.0,133.5,599.49475,-0.0279857,-0.01717646,21.479242,77.32527,6387.6284
1.0,133.6,599.1939,-0.021515042,-0.017356897,21.477526,77.31909,6389.7764
1.0,133.7,598.8947,-0.022988223,-0.017536,21.47579,77.31284,6391.924
1.0,133.8,598.5972,-0.03315808,-0.01771377,21.474037,77.30653,6394.0713
1.0,133.9,598.3014,-0.050662026,-0.017890211,21.472267,77.30016,6396.2188
1.0,134.0,598.00726,-0.01948031,-0.018065322,21.47048,77.293724,6398.3657
1.0,134.1,597.7148,-0.02631031,-0.018239107,21.468674,77.287224,6400.5127
1.0,134.2,597.424,-0.0085112555,-0.018411566,21.46685,77.28066,6402.6597
1.0,134.3,597.13495,-0.0097364,-0.018582702,21.465012,77.27404,6404.806
1.0,134.4,596.84753,-0.012637304,-0.018752513,21.463154,77.26736,6406.9526
1.0,134.5,596.5618,-0.016564181,-0.018921005,21.461279,77.260605,6409.099
1.0,134.6,596.27783,-0.019003654,-0.019088179,21.459389,77.2538,6411.245
1.0,134.7,595.9955,-0.034993548,-0.019254033,21.457481,77.24693,6413.3906
1.0,134.8,595.71484,-0.028746804,-0.019418573,21.455557,77.240005,6415.5366
1.0,134.9,595.43585,-0.021732083,-0.019581797,21.453615,77.23302,6417.682
1.0,135.0,595.15857,-0.016979188,-0.019743709,21.451658,77.225975,6419.827
1.0,135.1,594.88293,-0.021380417,-0.01990431,21.449686,77.21887,6421.972
1.0,135.2,594.609,-0.021294985,-0.020063601,21.447697,77.21171,6424.117
1.0,135.3,594.3368,-0.016944207,-0.020221584,21.445692,77.20449,6426.2617
1.0,135.4,594.0663,-0.01647622,-0.02037826,21.44367,77.19721,6428.4062
1.0,135.5,593.7974,-0.018672477,-0.020533632,21.441633,77.18988,6430.5503
1.0,135.6,593.5302,-0.025253702,-0.020687701,21.43958,77.182495,6432.6943
1.0,135.7,593.2647,-0.02172418,-0.020840466,21.437513,77.17505,6434.8384
1.0,135.8,593.0009,-0.021724287,-0.020991933,21.43543,77.16755,6436.982
1.0,135.9,592.7388,-0.021807168,-0.0211421,21.433332,77.159996,6439.1255
1.0,136.0,592.47833,-0.0224222,-0.021290971,21.431221,77.15239,6441.2686
1.0,136.1,592.2196,-0.013167268,-0.021438546,21.429092,77.14473,6443.4116
1.0,136.2,591.9625,-0.015187355,-0.021584827,21.42695,77.13702,6445.5547
1.0,136.3,591.70715,-0.007004619,-0.021729816,21.424793,77.12925,6447.6973
1.0,136.4,591.4534,-0.03984598,-0.021873513,21.42262,77.12144,6449.8394
1.0,136.5,591.2014,-0.031350736,-0.022015922,21.420435,77.11356,6451.9814
1.0,136.6,590.9511,-0.011057025,-0.022157043,21.418234,77.105644,6454.1235
1.0,136.7,590.70245,-0.032671988,-0.022296878,21.41602,77.09767,6456.265
1.0,136.8,590.4555,-0.014166583,-0.022435427,21.413792,77.08965,6458.4067
1.0,136.9,590.2102,-0.014962271,-0.022572692,21.411549,77.08158,6460.548
1.0,137.0,589.9667,-0.03838843,-0.022708679,21.409294,77.073456,6462.689
1.0,137.1,589.72473,-0.025352975,-0.022843383,21.407024,77.065285,6464.83
1.0,137.2,589.4845,-0.016914958,-0.02297681,21.404741,77.05707,6466.9707
1.0,137.3,589.246,-0.017725712,-0.02310896,21.402445,77.0488,6469.111
1.0,137.4,589.00916,-0.029061524,-0.023239834,21.400135,77.04049,6471.251
1.0,137.5,588.774,-0.021333443,-0.023369435,21.397812,77.03213,6473.391
1.0,137.6,588.54047,-0.029186748,-0.023497762,21.395477,77.02372,6475.531
1.0,137.7,588.3087,-0.03078818,-0.02362482,21.39313,77.01526,6477.67
1.0,137.8,588.0786,-0.022063732,-0.023750607,21.390768,77.00676,6479.809
1.0,137.9,587.85016,-0.018954175,-0.023875128,21.388393,76.998215,6481.948
1.0,138.0,587.6234,-0.022665123,-0.023998382,21.386007,76.989624,6484.087
1.0,138.1,587.3984,-0.036275644,-0.024120372,21.38361,76.980995,6486.2256
1.0,138.2,587.175,-0.045517474,-0.024241097,21.381199,76.97231,6488.364
1.0,138.3,586.9533,-0.014759446,-0.024360562,21.378777,76.96359,6490.5015
1.0,138.4,586.73334,-0.035293177,-0.024478765,21.37634,76.95483,6492.639
1.0,138.5,586.515,-0.0138207,-0.024595711,21.373896,76.94602,6494.777
1.0,138.6,586.29834,-0.021720571,-0.024711398,21.371437,76.93717,6496.914
1.0,138.7,586.08344,-0.03919882,-0.024825832,21.368967,76.92828,6499.0513
1.0,138.8,585.8702,-0.012947188,-0.02493901,21.366486,76.91935,6501.188
1.0,138.9,585.65857,-0.008089425,-0.025050936,21.363993,76.91038,6503.324
1.0,139.0,585.44867,-0.024291256,-0.02516161,21.36149,76.90136,6505.461
1.0,139.1,585.2405,-0.019966353,-0.025271036,21.358974,76.89231,6507.5967
1.0,139.2,585.034,-0.028134948,-0.025379213,21.35645,76.88322,6509.7324
1.0,139.3,584.8291,-0.033603653,-0.025486143,21.353912,76.874084,6511.868
1.0,139.4,584.626,-0.032140795,-0.025591828,21.351366,76.864914,6514.0034
1.0,139.5,584.4245,-0.02302756,-0.02569627,21.348808,76.85571,6516.138
1.0,139.6,584.22473,-0.023322396,-0.02579947,21.34624,76.846466,6518.273
1.0,139.7,584.0266,-0.03379542,-0.025901427,21.343662,76.83718,6520.4077
1.0,139.8,583.8302,-0.025645044,-0.026002148,21.341072,76.827866,6522.542
1.0,139.9,583.6355,-0.040528335,-0.026101628,21.338474,76.818504,6524.676
1.0,140.0,583.44244,-0.009279796,-0.026199875,21.335865,76.80911,6526.8096
1.0,140.1,583.2511,-0.024310585,-0.026296886,21.333246,76.79969,6528.943
1.0,140.2,583.0614,-0.018528266,-0.026392663,21.33062,76.79023,6531.076
1.0,140.3,582.8734,-0.020017013,-0.026487209,21.327982,76.78073,6533.209
1.0,140.4,582.68713,-0.03519309,-0.026580524,21.325335,76.7712,6535.342
1.0,140.5,582.5025,-0.039057575,-0.02667261,21.322678,76.76164,6537.474
1.0,140.6,582.3196,-0.01860761,-0.026763469,21.320011,76.752045,6539.6064
1.0,140.7,582.13837,-0.030172564,-0.026853101,21.317337,76.74242,6541.7383
1.0,140.8,581.9588,-0.03408493,-0.02694151,21.314653,76.73275,6543.8696
1.0,140.9,581.7809,-0.0344424,-0.027028697,21.31196,76.72306,6546.001
1.0,141.0,581.60474,-0.024051275,-0.02711466,21.30926,76.71333,6548.1323
1.0,141.1,581.4302,-0.023143502,-0.027199404,21.30655,76.703575,6550.2627
1.0,141.2,581.2574,-0.029817173,-0.027282929,21.303831,76.693794,6552.3936
1.0,141.3,581.08624,-0.0397989,-0.027365237,21.301104,76.683975,6554.5234
1.0,141.4,580.9168,-0.023126243,-0.02744633,21.29837,76.67413,6556.654
1.0,141.5,580.749,-0.045699205,-0.027526207,21.295626,76.66425,6558.783
1.0,141.6,580.58295,-0.025116796,-0.027604872,21.292875,76.65435,6560.9126
1.0,141.7,580.4185,-0.04290025,-0.027682325,21.290117,76.64442,6563.042
1.0,141.8,580.2558,-0.039479677,-0.027758569,21.28735,76.63446,6565.171
1.0,141.9,580.0948,-0.005562438,-0.027833603,21.284576,76.62447,6567.2993
1.0,142.0,579.9354,-0.0387629,-0.027907431,21.281794,76.614456,6569.4277
1.0,142.1,579.7778,-0.025354799,-0.027980054,21.279005,76.604416,6571.5557
1.0,142.2,579.6218,-0.019758426,-0.028051471,21.276209,76.59435,6573.6836
1.0,142.3,579.4675,-0.04097598,-0.028121687,21.273405,76.58426,6575.811
1.0,142.4,579.31494,-0.021825345,-0.0281907,21.270594,76.57414,6577.938
1.0,142.5,579.164,-0.02555238,-0.028258516,21.267776,76.563995,6580.065
1.0,142.6,579.0148,-0.054163083,-0.02832513,21.264954,76.55383,6582.192
1.0,142.7,578.86725,-0.0116686225,-0.028390547,21.262121,76.54364,6584.318
1.0,142.8,578.7214,-0.030367026,-0.028454771,21.259285,76.533424,6586.4443
1.0,142.9,578.57715,-0.029315365,-0.0285178,21.256441,76.523186,6588.57
1.0,143.0,578.4347,-0.054268822,-0.028579634,21.253592,76.512924,6590.6953
1.0,143.1,578.2939,-0.0327002,-0.028640278,21.250734,76.50265,6592.821
1.0,143.2,578.1547,-0.030151887,-0.028699731,21.247871,76.49234,6594.946
1.0,143.3,578.01733,-0.026708024,-0.028757997,21.245005,76.48201,6597.0703
1.0,143.4,577.88153,-0.015170916,-0.028815074,21.24213,76.471664,6599.195
1.0,143.5,577.7475,-0.01760057,-0.028870966,21.23925,76.461296,6601.319
1.0,143.6,577.6151,-0.018615378,-0.028925674,21.236364,76.45091,6603.4424
1.0,143.7,577.4844,-0.04422406,-0.028979199,21.233473,76.440506,6605.566
1.0,143.8,577.3554,-0.021645049,-0.029031541,21.230577,76.43008,6607.689
1.0,143.9,577.228,-0.038462013,-0.029082704,21.227676,76.41963,6609.812
1.0,144.0,577.1024,-0.008761451,-0.029132687,21.22477,76.40917,6611.9346
1.0,144.1,576.97845,-0.03027353,-0.029181493,21.221857,76.39869,6614.057
1.0,144.2,576.85614,-0.031288873,-0.029229123,21.21894,76.38819,6616.179
1.0,144.3,576.7356,-0.04019819,-0.02927558,21.21602,76.37767,6618.301
1.0,144.4,576.6167,-0.027804252,-0.029320862,21.213095,76.36714,6620.4224
1.0,144.5,576.49945,-0.02700676,-0.029364971,21.210163,76.35659,6622.5435
1.0,144.6,576.3839,-0.030242471,-0.029407911,21.20723,76.34602,6624.664
1.0,144.7,576.2701,-0.039668866,-0.029449683,21.20429,76.33544,6626.7847
1.0,144.8,576.1579,-0.028671065,-0.029490285,21.201347,76.324844,6628.9053
1.0,144.9,576.0474,-0.041298114,-0.02952972,21.198399,76.31424,6631.025
1.0,145.0,575.9386,-0.033197075,-0.029567992,21.195448,76.30361,6633.145
1.0,145.1,575.8315,-0.013438376,-0.0296051,21.192493,76.29298,6635.264
1.0,145.2,575.7261,-0.036556795,-0.029641043,21.189533,76.282326,6637.3833
1.0,145.3,575.6223,-0.038900163,-0.029675828,21.186571,76.27166,6639.502
1.0,145.4,575.52026,-0.037882924,-0.029709453,21.183605,76.26098,6641.6206
1.0,145.5,575.4199,-0.041734982,-0.029741919,21.180637,76.25029,6643.739
1.0,145.6,575.3212,-0.034145515,-0.029773228,21.177664,76.23959,6645.857
1.0,145.7,575.22424,-0.014329868,-0.029803382,21.174688,76.22888,6647.9746
1.0,145.8,575.1289,-0.040867683,-0.029832382,21.17171,76.218155,6650.092
1.0,145.9,575.0353,-0.033974417,-0.029860228,21.168728,76.20742,6652.2085
1.0,146.0,574.9433,-0.03350586,-0.029886924,21.165745,76.19668,6654.3257
1.0,146.1,574.853,-0.033791177,-0.02991247,21.162758,76.18593,6656.442
1.0,146.2,574.76447,-0.017054606,-0.029936865,21.159767,76.17516,6658.558
1.0,146.3,574.6776,-0.05819002,-0.029960115,21.156776,76.16439,6660.674
1.0,146.4,574.5924,-0.027966449,-0.029982217,21.153782,76.15361,6662.7896
1.0,146.5,574.50885,-0.014910888,-0.030003175,21.150785,76.14282,6664.905
1.0,146.6,574.427,-0.028236004,-0.03002299,21.147787,76.132034,6667.0195
1.0,146.7,574.34686,-0.021169977,-0.030041661,21.144785,76.12123,6669.1343
1.0,146.8,574.2684,-0.030867454,-0.030059194,21.141783,76.11042,6671.2485
1.0,146.9,574.1916,-0.028470743,-0.030075585,21.138779,76.0996,6673.3623
1.0,147.0,574.1165,-0.03905633,-0.030090839,21.135773,76.08878,6675.476
1.0,147.1,574.0431,-0.035430003,-0.030104956,21.132767,76.07796,6677.59
1.0,147.2,573.9714,-0.01914964,-0.030117938,21.129757,76.06712,6679.7026
1.0,147.3,573.9013,-0.0445617,-0.030129787,21.126747,76.05629,6681.8154
1.0,147.4,573.83295,-0.029279022,-0.0301405,21.123735,76.04545,6683.928
1.0,147.5,573.7663,-0.039308295,-0.030150084,21.120724,76.03461,6686.0405
1.0,147.6,573.7013,-0.019281523,-0.030158537,21.11771,76.02376,6688.1523
1.0,147.7,573.638,-0.0335739,-0.03016586,21.114697,76.01291,6690.2637
1.0,147.8,573.57635,-0.02633383,-0.030172057,21.111681,76.00205,6692.375
1.0,147.9,573.5164,-0.024848003,-0.030177126,21.108665,75.991196,6694.4863
1.0,148.0,573.4582,-0.034253493,-0.03018107,21.10565,75.98034,6696.597
1.0,148.1,573.4016,-0.026920967,-0.030183893,21.102634,75.96948,6698.7075
1.0,148.2,573.34674,-0.029105946,-0.030185591,21.099617,75.95862,6700.8174
1.0,148.3,573.2936,-0.00938709,-0.03018617,21.0966,75.94776,6702.9272
1.0,148.4,573.24207,-0.045035623,-0.030185629,21.093584,75.9369,6705.0366
1.0,148.5,573.1922,-0.02760477,-0.030183967,21.090567,75.92604,6707.146
1.0,148.6,573.1441,-0.033788323,-0.03018119,21.08755,75.91518,6709.255
1.0,148.7,573.09766,-0.03441511,-0.030177297,21.084534,75.90432,6711.3633
1.0,148.8,573.05286,-0.02448326,-0.030172288,21.081518,75.89346,6713.4717
1.0,148.9,573.00977,-0.02557765,-0.030166166,21.078503,75.88261,6715.5796
